"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"92013";"20000";"PRESIDENCIA DA REPUBLICA";"20114";"ADVOCACIA-GERAL DA UNIAO";"110097";"SUPERINT.DE ADMINIST.NO RIO GRANDE DO SUL";"000000000028/2014";"REPACTUAÁ„O 2014 EM FUNÁ„O DA NOVA CCT.";"6479,20";"30/04/2014";"Encerrado"
"52013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"00000000000012017";"CONCESS„O DE REAJUSTE N VALOR GLOBAL DO CONTRATO 05/ANAC/2013 NO VALOR DE R                                                               $ 23.707,39.";"23707,30";"10/08/2017";"Encerrado"
"52013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"00000000000022017";"O TERMO DE APOSTILAMENTO TEM POR OBJETO O REFORÁO DE EMPENHO NO VALOR DE R$ 107.992,47, PARA COBERTURA DE DESPESAS REFERENTE ‡ EXECUÁ„O DO CONTRATO 05                                                                /ANAC/2013.";"107992,40";"03/01/2018";"Encerrado"
"92013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000012014";"Concess„o de RepactuaÁ„o.";"112231,40";"10/06/2014";"Encerrado"
"92013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000022014";"REPACTUAÁ„O DOS VALORES DO CONTRATO.";"54103,90";"18/08/2014";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000007/2018";"REPACTU«√O EM FUN«√O DOS EFEITOS DECORRENTES DA CCT-2017/2018 E REDU«√O DOVALOR DO COMPONENTE DE CUSTO CAF… DA MANH√ EM FUN«√O DO REAJUSTE DO VALOR D                                                          O SAL¡RIO MÕNIMO.";"6019,90";"02/07/2018";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000007/2017";"REPACTUA«√O EM FUN«√O DOS EFEITOS DECORRENTES DA CCT-2016/2017, REDU«√O DO      CUSTO COM CAF… DA MANH√ E MAJORA«√O DA TARIFA DO TRANSPORTE COLETIVO.";"49675,70";"27/04/2017";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000002/2016";"REPACTUA«√O EM FUN«√O DOS EFEITOS DA CCT-2015/2016, MAJORA«√O DA TARIFA DOVALE TRANSPORTE E REDU«√O DO CUSTO COM CAF… DA MANH√, ESTE EM FUN«√O DO AUM                                                     ENTO DO SAL¡RIO MÕNIMO";"15343,60";"16/03/2016";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113210";"SAE-CNEN-DLAB-LABOR.DE POCOS DE CALDAS/MG";"000000000001/2014";"APOSTILAMENTO REF A DIFEREN«A DO ADICIONAL DE PERICULOSIDADE DE 30% A            PARTIR DE 23/04/2013 CONFORME PROCESSO CNEN/LAPOC 01346001/2013";"16891,90";"11/03/2014";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113210";"SAE-CNEN-DLAB-LABOR.DE POCOS DE CALDAS/MG";"000000000003/2015";"RESTABELECIMENTO DO EQUILÕBRIO ECON‘MICO E FINANCEIRO REFERENTE AO REAJUSTE     SALARIAL ADVINDO DA CONVEN«√O COLETIVA DE TRABALHO DE JANEIRO DE 2015.";"9449,00";"25/06/2015";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113210";"SAE-CNEN-DLAB-LABOR.DE POCOS DE CALDAS/MG";"000000000001/2017";"RESTABELECIMENTO DE EQUILÌBRIO ECONÙMICO E FINANCEIRO DEVIDO AO REAJUSTE SA               LARIAL DA CATEGORIA CONFORME CONVENÁ„O COLETIVA DE TRABALHO.";"24805,60";"11/04/2017";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113210";"SAE-CNEN-DLAB-LABOR.DE POCOS DE CALDAS/MG";"000000000003/2016";"RESTABELECIMENTO DE EQUILÕBRIO ECON‘MICO E FINANCEIRO REFERENTE AO REAJUSTE ADVINDO DA CONVEN«√O COLETIVA DE TRABALHO CCT/2016 E DO REAJUSTE DOS TRANS             PORTES P⁄BLICOS MUNICIPAIS DE ACORDO COM LEGISLA«√O MUNICIPAL.";"14560,20";"11/05/2016";"Encerrado"
"12013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113210";"SAE-CNEN-DLAB-LABOR.DE POCOS DE CALDAS/MG";"000000000002/2014";"RESTABELECIMENTO DO EQUILÕBRIO ECON‘MICO-FINANCEIRO REFERENTE AO REAJUSTE S      ALARIAL ADVINDO DA CONVEN«√O COLETIVA DE TRABALHO DE JANEIRO DE 2014.";"8671,10";"25/08/2014";"Encerrado"
"122013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000086/2015";"REAJUSTE DO VALOR CONTRATUAL.";"1140137,10";"08/12/2015";"Encerrado"
"122013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000057/2017";"REAJUSTE DO CONTRATO";"815570,00";"20/12/2017";"Encerrado"
"122013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000068/2016";"CONCEDE REAJUSTE DE VALOR AO CONTRATO";"2944619,00";"08/12/2016";"Encerrado"
