"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"162014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125110";"AEROPORTO DE SALVADOR/SBSV";"12014";"17/06/2015";"Objeto: ProrrogaÁ„o do prazo contratual por mais 12 meses com inÌcio em 01/06/15 e tÈrmino em 31/05/16."
"162014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125110";"AEROPORTO DE SALVADOR/SBSV";"22014";"17/06/2016";"Objeto: ProrrogaÁ„o do prazo do contrato de fornecimento de energia elÈtrica para o sbsv atÈ 31/05/2017."
"332014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"01/02/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses, a contar de 03/11/2015, registrar o acrÈscimo de 23,34% sobre o valor original do contrato e retificar a cl·usula quinta e o item 8.1 da cl·usula oitava do contrato orginal."
"332014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22016";"10/11/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses, a contar de 03/11/2016."
"332014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"32017";"04/10/2017";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses."
"372014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125130";"AEROPORTO DE MACEI”/SBMO";"12014";"01/12/2015";"Objeto: ProrrogaÁ„o do prazo por mais 12 meses com inÌcio em 27/11/15 e tÈrmino em 26/11/15. repactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"382014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125212";"AEROPORTO DE MANAUS/SBEG";"12014";"21/09/2015";"Objeto: AlteraÁ„o do valor mensal do contrato passando de r$ 10.584,17 (dez mil quinhentos e oitenta e quatro reais e dezessete centavos) para r$ 9.455,28 (nove mil quatrocentos e cinquenta e cinco reais e vinte oito centavos) em face da manutenÁ„o (...)"
"382014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125130";"AEROPORTO DE MACEI”/SBMO";"12014";"04/11/2015";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato. prorrogaÁ„o do prazo contratual por mais 12 meses com inÌcio em 10/11/15 e tÈrmino em 09/11/16."
"382014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125212";"AEROPORTO DE MANAUS/SBEG";"22014";"18/03/2016";"Objeto: RepactuaÁ„o de preÁos e alteraÁ„o contratual."
"412014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125141";"AEROPORTO DE PETROLINA/SBPL";"12014";"31/03/2015";"Objeto: AlteraÁ„o de turnos e efetivo dos agentes de proteÁ„o da aviaÁ„o civil."
"442014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"12014";"24/09/2015";"Objeto: ProrrogaÁ„o do prazo contratual por 12 (doze) meses, com inÌcio em 17/12/2015 e tÈrmino em 16/12/2016; exclus„o das cl·usulas 10.10,10.10.1 e 10.10.2 e retificaÁ„o do cÛdigo orÁament·rio para 0062.311.05.025-6.20118-3"
"442014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"22014";"21/11/2016";"Objeto: ProrrogaÁ„o contratual por mais 12 meses, inÌcio em 17/12/2016 e tÈrmino em 16/12/2017 e alteraÁ„o das subcl·usulas 4.10 e 12.14.3"
"452014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12015";"04/04/2016";"OBJETO: ProrrogaÁ„o do contrato  045/2015   pormais 12 (doze) mess que dispıe sobre  a  cess„ode uso de 10 (dez) cartıes Ûtimo de vale  transporte."
"452014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22016";"18/01/2017";"OBJETO: ProrrogaÁ„o do  contrato  045/2015  pormais 12 (doze) mess que dispıe sobre  a  cess„ode uso de 10 (dez) cartıes otimo de vale  transporte."
"452014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"32017";"15/01/2018";"OBJETO: ProrrogaÁ„o do  contrato  045/2017  pormais 12 (doze) meses que dispıe sobre a  cess„ode uso de 10 (dez) cartıes otimo de vale  transporte."
"452014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"42018";"25/09/2018";"OBJETO: Constitui objeto do 4∫ termo aditivo  aprorrogaÁ„o do contrato 045/2014 por mais  dozemeses que dispıe a cess„o de uso de 10 (dez) cartıes ”timo de vale transporte"
