"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"102016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"23/02/2017";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses do contrato nÅ 010/2016/3700 contar da data de 11/02/2017, ficando prorrogaÁ„o a vigÍncia do contrato atÈ 10/02/2018."
"102016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22018";"16/02/2018";"OBJETO: ProrrogaÁ„o peloperÌodo de doze meses do contrato a contar da data de 11/02/2018, ficando prorrogada a vigÍncia do contrato atÈ 10022019"
"32016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125230";"AEROPORTO DE BOA VISTA/SBBV";"12016";"19/12/2016";"Objeto: RepactuaÁ„o decorrente de sal·rios e benefÌcios a partir de 30/01/2016; alteraÁ„o do subitem 4.8 do termo de contrato."
"382015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125060";"AEROPORTO DE VIT”RIA/SBVT";"12015";"05/08/2016";"Objeto: AcrÈscimo de serviÁos de terfonia fixa comutada (sftc local) para as dependÍncias do aeroporto de vitÛria - eurico aguiar salles, a partir de 15/07/2016."
"382015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125060";"AEROPORTO DE VIT”RIA/SBVT";"22015";"30/03/2017";"Objeto: ProrrogaÁ„o contratual por mais 12 meses, com inÌcio em 03/07/2017 e tÈrmino em 02/03/2018; repactuaÁ„o de valores, majorando o valor mensal em 8,1126% - r$ 14.100,32; alteraÁ„o da redaÁ„o do subitem 4.10 do termo de contrato; excl cl·usula 12.14 do tc"
"52016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125112";"AEROPORTO DE PAULO AFONSO/SBUF";"12016";"30/05/2016";"Objeto: RepactuaÁ„o de valores, a partir de 01/02/16 conf. cct 16/17; alteraÁ„o do subitem 4.8. do contrato e supress„o da epta caravelas, a partir de 18/05/16."
"52016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"08/03/2016";"OBJETO: AcrÈscimo de 22,16% ao valor do contrato original"
"52016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125112";"AEROPORTO DE PAULO AFONSO/SBUF";"22016";"26/07/2017";"Objeto: Supress„o, a apartir de 01/08/2017, de 1 (um) posto de vigilante, passando o efetivo de 6 (seis) para 4 (quatro) empregados."
"72016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12017";"30/01/2017";"OBJETO: Constitui a repactuaÁ„o dos valores inicialmente contratados."
"72016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22017";"12/09/2017";"OBJETO: Constitui a prorrogaÁ„o do contrato 07/2016 por mais 18 (dezoito) meses a partir de 14/07/2017 vigendo atÈ a data de 14/12/2018,  mantendo o valor da prestaÁ„o de serviÁo igual  valor ao estipulado no aludido contrato, traduzindo esta avenÁa t„o somente prorrogaÁ„o do prazo"
