"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"52019";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12020";"31/01/2020";"OBJETO: ReadequaÁ„o do cronograma fÌsico-financeiro e, consequentemente, a prorrogaÁ„o do prazo de vigÍncia do Contrato n∫005/2019 por mais 6 meses."
"12019";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12020";"10/01/2020";"OBJETO: ProrrogaÁ„o da vigÍncia do contrato de serviÁos de atividade laboral, por mais 12 meses, a partir de 21/01/2020"
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"22/01/2020";"Objetivo: : PRORROGA«√O DO PRAZO DE VIG NCIACONTRATUAL E REDU«√O E/OU ELIMINA«√O DOS CUSTOS FIXOS OU VARI¡VEIS N√O RENOV¡VEIS."
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022020";"24/07/2020";"Objetivo: RETIFICA«AO DAS SUBCL¡USULAS SEGUNDA E TERCEIRA DA CL¡USULA PRIMEIRA DO TERMO ADITIVO N∫ 01."
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032021";"21/01/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA E O REEQUILÕBRIO ECON‘MICO-FINANCEIRO"
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"22/01/2020";"Objeto: : ProrrogaÁ„o do prazo de vigÍncia     contratual e reduÁ„o e/ou eliminaÁ„o dos custos fixos ou vari·veis n„o renov·veis."
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"22020";"24/07/2020";"Objeto: RetificaÁao das Subcl·usulas Segunda e  Terceira da Cl·usula Primeira do Termo Aditivo n∫ 01."
"142019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12019";"26/08/2019";"Objeto: AcrÈscimo de quantitativo."
"362018";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"08/01/2020";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA."
"362018";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"08/01/2020";"Objeto: ProrrogaÁ„o do prazo de vigÍncia."
