"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26232";"Universidade Federal da Bahia";"153040";"COMPLEXO HOSP UNIVERS PROF EDGARD SANTOS";"12013";"1530400700016201300001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"CONTRATAÇÃO DA IMPRENSA NACIONAL PARA VIABILIZAR PUBLICAÇÃO DOS ATOS ADMINISTR ATIVOS DO EXERCÍCIO DE 2013.";"1";"45000,00"
"52121";"Comando do Exército";"160366";"13 GRUPO DE ARTILHARIA DE CAMPANHA";"12013";"1603660700001201300001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESATAÇÃO DE ASSISTÊNCIA MÉDICA CLÍNICA E HOSPITALAR AOS BENEFICIÁRIOS DO FUS EX.";"60";"2500000,00"
"26427";"Instituto Federal da Bahia";"158590";"INST. FED. DA BAHIA/CAMPUS FEIRA DE SANTANA";"12013";"1585900700002201400001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÃO DE ATOS OFICIAIS, EDITAIS, PORTARIAS, DECRETOS, NORMAS.";"1";"3000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170317";"ALFANDEGA DA RFB PORTO DE ITAGUAI";"12013";"1703170700002201300001";"COMUNICACAO POR CORREIO";"COMUNICAÇÃO POR CORREIO";"1";"5568,40"
"26238";"Universidade Federal de Minas Gerais";"153276";"ESCOLA DE BELAS ARTES/UFMG";"12014";"1532760600018201400001";"ADMINISTRACAO / EXECUCAO PROJETO EDUCACIONAL / CONVENIO / ESTAGIO / UNIVERSITARIO / MONITOR";"AVALIAÇÃO E SELEÇÃO DE LIVROS DIDÁTICOS DA DISCIPLINA ARTE NO ENSINO MÉDIO NO PROGRAMA NACIONAL DO LIVRO DIDÁTICO 2015.";"1";"161749,40"
"26402";"Instituto Federal de Alagoas";"158380";"INST.FED.DE ALAGOAS/CAMPUS MARECHAL DEODORO";"12014";"1581470500020201300008";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"QUANTIDADE ESTIMADA DE DIÁRIAS DE PERMANÊNCIA DE VEÍCULO DE PASSEIO COM ATÉ 5 PASSAGEIROS NO LOCAL DE DESTINO.";"30";"4650,00"
"52121";"Comando do Exército";"160152";"11 REGIMENTO DE CAVALARIA MECANIZADO";"12014";"1601520700002201400001";"FONOAUDIOLOGIA - TERAPIA";"PRESTAÇÃO DE SERVIÇO DE FONOAUDIOLOGIA.";"1";"12000,00"
"26402";"Instituto Federal de Alagoas";"158380";"INST.FED.DE ALAGOAS/CAMPUS MARECHAL DEODORO";"12014";"1581470500020201300007";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"QUANTIDADE ESTIMADA DE QUILÔMETROS RODADOS PARA O VEÍCULO DE PASSEIO COM ATÉ 5  PASSAGEIROS.";"50000";"66500,00"
"22204";"Departamento Nacional de Obras Contra as Seca";"193005";"DNOCS - CEST/PB - JOAO PESSOA - PB";"12014";"1930050500003201400001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS      NECESSIDADES";"PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COM FORNECIMENTO  DE MATERIAIS, NO PRÉDIO SEDE E ÁREAS ADJACENTES DA SEDE ADMINISTRATIVA DA CES T/PB, LOCALIZADA NO MUNICÍPIO DE JOÃO PESSOA/PB, ESTADO DA PARAIBA PELO PRAZO DE 12 (DOZE) MESES  ININTERRUPTOS.";"1";"134989,90"
"26415";"Instituto Federal do Mato Grosso do Sul";"158451";"INST. FED. DO MS/CAMPUS COXIM";"12014";"1584510700001201400001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"SERVIÇO DE FORNECIMENTO DE ÁGUA PARA O CÂMPUS COXIM DO IFMS PELA  CONCESSIONÁR IA EMPRESA DE SANEAMENTO DE MATO GROSSO DO SUL -  S/A - SANESUL CNPJ.:03.982.9 31\0001-20";"1";"62479,90"
"52121";"Comando do Exército";"160149";"COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA";"12014";"1601490500006201400001";"PRESTACAO DE SERVICOS DE LAVANDERIA";"CONTRATAÇÃO DE SERVIÇO ESPECIALIZADO DE LAVAGEM, HIGIENIZAÇÃO E PASSAGEM DE RO UPAS COMUM E HOSPITALAR, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELE CIDAS NESTE  EDITAL E SEUS ANEXOS.";"6000";"48000,00"
