"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"42014";"20000";"PRESIDENCIA DA REPUBLICA";"20114";"ADVOCACIA-GERAL DA UNIAO";"110097";"SUPERINT.DE ADMINIST.NO RIO GRANDE DO SUL";"000000000004/2018";"RepactuaÁ„o conforme CCT 2017/2018.";"6655,60";"19/06/2018";"Efetivado"
"152014";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2016";"Concess„o do reajuste do valor unit·rio da hora UST, considerando o Ìndice                                     do perÌodo de abril/2015 a abril/2016.";"283324,40";"02/12/2016";"Encerrado"
"152014";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"TEM POR OBJETO A CONCESS„O DO REAJUSTE A PARTIR DE 25/04/2017.";"132027,80";"25/01/2018";"Encerrado"
"32014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193100";"IBAMA - SUPERINTENDENCIA ESTADUAL/AM";"00000000000000001";"ATENDIMENTO A REEQUILIBRIO ECONOMICO-FINANCEIRO SOLICITADO PELA EMPRESA";"54514,10";"25/07/2016";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193111";"IBAMA - SUPERINTENDENCIA ESTADUAL/MG";"00000000000000002";"REPACTUAÁ„O DO CONTRATO EM EPÌGRAFE, EM VIRTUDE DA ENTRADA EM VIGOR DA CONVENÁ„O COLETIVA DA CATEGORIA PROFISSIONAL DOS EMPREGADOS DE EMPRESAS DE SEGURAN«A E VIGIL¬NCIA DO ESTADO DE MINAS GERAIS, QUE REAJUSTOU SAL¡RIOS E BENE                                 FÕCIOS, A PARTIR DE 1∫ DE JANEIRO DE 2016.";"105493,50";"27/12/2016";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193111";"IBAMA - SUPERINTENDENCIA ESTADUAL/MG";"00000000000000003";"ComplementaÁ„o da RepactuÁ„o pela entrada em vigor das CCT/2016 para os esc                                                      ritÛrios do Ibama/MG.";"91134,70";"06/03/2017";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193111";"IBAMA - SUPERINTENDENCIA ESTADUAL/MG";"00000000000000004";"Deferimento da RepactuaÁ„o contratual em raz„o da entrada em vigor da CCTs/                                                                      2017.";"58395,70";"18/12/2017";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193111";"IBAMA - SUPERINTENDENCIA ESTADUAL/MG";"00000000000000001";"REPACTUAÁ„O REFERENTE AO REAJUSTE CCT/2015 NO PERÌODO DE JANEIRO DE 2015  A                                                           NOVEMBRO DE 2015";"88039,60";"15/07/2015";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193112";"IBAMA-SUPERINTENDENCIA ESTADUAL/MS";"00000000000012017";"Por este Termo e com amparo no . 8  do Artigo 65 da Lei n  8666/93, esta SuperintendÍncia do IBAMA em MS, em cumprimento ao que dispıe a Cl·usula SÈtima do Contrato referenciado, assinado entre este Instituto e a empresa Secu rity Vigil‚ncia Patrimonial Ltda, declara que para o perÌodo de 01/03/2017a 13/07/2017, o valor mensal estimado do contrato foi alterado para R$ 21.3";"4034,60";"20/07/2017";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193112";"IBAMA-SUPERINTENDENCIA ESTADUAL/MS";"00000000000012016";"POR ESTE TERMO E COM AMPARO NO PAR·GRAFO 8∫ DO ART.65 DA LEI8.666, ESTA SUPES/IBAMA/MS, EM CUMPRIMENTO AO QUE DISPıE A CL·USULA 7∫ DESTE CONTRATO, ASSINADO ENTRE ESTE INSTITUTO E A EMPRESA SECURITY VIGIL‚NCIA PATRIMONIAL LTDA, DECLARA QUE PARA O PERÌODO DE 01/03/2016 A 13/07/2016, O VALOR MENSAL EST                           IMADO DO CONTRATO FOI ALTERADO PARA R$20.409,89.";"11111,50";"21/06/2016";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193112";"IBAMA-SUPERINTENDENCIA ESTADUAL/MS";"00000000000000001";"RepactuaÁ„o do Contrato de PrestaÁ„o de ServiÁos de Vigil‚ncia Armada ao IBAMA/MS por motivo da publicaÁ„o ConvenÁ„o Coletiva de Trabalho/CCT 2015/201                 6 da categoria, para o perÌodo de 01/03/2015 a 13/07/2015.";"16410,70";"22/07/2015";"Encerrado"
"42014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193112";"IBAMA-SUPERINTENDENCIA ESTADUAL/MS";"000000000001/2018";"PROCESSO SEI N∫ 02014.000313/2014-48 - REPACTUAÁ„O DO CONTRATO DE VIGIL‚NCI                                                             A PATRIMONIAL.";"2575,50";"18/06/2018";"Encerrado"
"82014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193118";"IBAMA - SUPERINTENDENCIA ESTADUAL/PR";"00000000000000001";"alteraÁ„o do valor contrato, para a cobertura contratual.";"7425,30";"20/05/2015";"Encerrado"
"232014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000023/2017";"PROMOVER REAJUSTE DOS PREÁOS CONFORME CL·USULA DÈCIMA PRIMEIRA DO CONTRATO                                                                  ORIGINAL.";"1250,10";"26/07/2017";"Encerrado"
"232014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000018/2018";"O PRESENTE TERMO DE APOSTILAMENTO TEM COMO ESCOPO PROMOVER O REAJUSTE DOS PREÁOS, CONFORME CL·USULA DÈCIMA PRIMEIRA DO CONTRATO ORIGINAL, MEDIANTE APLICAÁ„O DO ÌNDICE IPCA - ÕNDICE NACIONAL DE PREÁOS AO CONSUMIDOR AMPLO CORRESPONDENTE A 4,39% (QUATRO VÌRGULA TRINTA E NOVE POR CENTO)ACUMULADO ATÈ JUNHO/2018, RETROATIVOS A 10/06/2018 DIVULGADO PELO INSTITUTO BRASILEIRO DE GE";"1884,00";"10/07/2018";"Encerrado"
"232014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000020/2016";"Reajuste de preÁos conforme previsto no contrato original.";"3384,40";"14/07/2016";"Encerrado"
"232014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000011/2015";"Reajuste de preÁos conforme previsto no contrato.";"3125,70";"09/07/2015";"Encerrado"
"22014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130063";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000012015";"REAJUST DO VALOR CO CONTRATO EM RAZ√O DO PEDIDO DE REPACTUA«√O FORMALIZADO                 PELA CONTRATADA FORMALIZADO NO PROC. 21044.007567/2013-01.";"13346,70";"05/10/2015";"Encerrado"
"22014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130063";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000022016";"AJUSTE DO CONTRATO DE ACORDO COM CLAUSULA OITAVA PELO ÌNDICE IST (ANATEL).";"18585,60";"02/06/2016";"Encerrado"
"132014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"00000000000000004";"REAJUSTE CONTRATUAL.";"1083,00";"10/07/2018";"Encerrado"
"132014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"00000000000000003";"REAJUSTE PELO IPC-A/IBGE CONFORME PREVIS„O CONTRATUAL.";"718,00";"13/07/2017";"Encerrado"
"132014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000001/2015";"O PRESENTE APOSTILAMENTO TEM POR OBJETIVO GARANTIR O DIREITO DO CONTRATADONA CL·USULA NOVE DO CONTRATO REFERENTE AO REAJUSTE IPCA - IBGE, QUANDO SOLI                                                                    CITADO.";"1761,00";"16/07/2015";"Encerrado"
"132014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000002/2016";"Reajuste contratual pelo Ìndice IPC-A/IBGE referente ao perÌodo de julho/20                             15 a junho/2016, conforme previs„o contratual.";"1906,20";"11/07/2016";"Encerrado"
"142014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000002/2016";"Reajuste contratual pelo Ìndice IPC-A do perÌodo de julho/2015 a junho de 2                                         016, conforme previs„o contratual.";"202,30";"11/07/2016";"Encerrado"
"142014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000001/2015";"O PRESENTE APOSTILAMENTO TEM POR OBJETO O REAJUSTE IPCA - IGBE SOLICITADO C                                 ONFORME CL·USULA NONA DO CONTRATO 14/2014.";"186,80";"20/07/2015";"Encerrado"
"32014";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373048";"SUPERINT.ESTADUAL DE PERNAMBUCO-INCRA/SR-03";"00000000000000001";"REPACTUAÁ„O DE PREÁOS DECORRENTE DO AUMENTO DE CUSTOS DE M„O DE OBRA, CORRESPONDENTE ‡ MAJORAÁ„O NO PERCENTUAL DE 17,88%, SOBRE O VALOR MENSAL DO CONTRATO, A PARTIR DE 01/01/2016, INCLUINDO-SE O REAJUSTE SALARIAL DA CATEGORIA";"58029,30";"23/05/2016";"Encerrado"
"112014";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373053";"SUPERINTEND.ESTADUAL DA BAHIA-INCRA/SR-05";"00000000000000001";"REAJUSTAR O VALOR DO CONTRAT COM BASE NO INDICE INPC/IPCA, REFERENTE AOS IN                        SUMOS (TORNER,PEÁAS), SERVIÁOS DE LOCAÁ„O E CÛPIAS.";"16795,00";"27/07/2015";"Encerrado"
"112014";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373053";"SUPERINTEND.ESTADUAL DA BAHIA-INCRA/SR-05";"00000000000000003";"Reajustar o valor do contrato com base nos Ìndices INPC/IPCA.";"8537,00";"11/09/2017";"Encerrado"
