"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160023";"10ª COMPANHIA DE ENGENHARIA DE COMBATE";"12011";"1600230700005201000004";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"";"1";"200000,00"
"26427";"Instituto Federal da Bahia";"158404";"INST. FED. DA BAHIA/CAMPUS BARREIRAS";"12012";"1584040500005201100001";"PRESTACAO DE SERVICO DE VIGILANCIA E SEGURANCA - ELETRONICA-OUTRAS NECESSIDADES  (INATIVO)";"INSTALAÇÃO COM FORNECIMENTOS DE MATERIAL CONFORME EDITAL";"1";"46800,00"
"26403";"Instituto Federal do Amazonas";"158564";"IFAM - CAMPUS LABREA";"12013";"1585640600017201300001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"SERVIÇO DE MANUTENÇÃO, CONSERVAÇÃO E LIMPEZA NAS ÁREA INTERNA E ÁREA VERDE DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - IFAM CAMPUS LÁBREA";"3";"131439,10"
"26245";"Universidade Federal do Rio de Janeiro";"153119";"PREFEITURA DA UNIVERSIDADE DA UFRJ";"12013";"1200460500014201200004";"OBRAS CIVIS - DEMOLICOES";"SERVIÇO DE DEMOLIÇÃO CONVENCIONAL DE PAREDE DE ALVENARIA DE TIJOLO  REVESTIDA DE EMBOÇO ATÉ A ALTURA DE 3,00METROS, INCLUSIVE FORNECIMENTO DOS MATERIAIS";"199";"4955,10"
"26245";"Universidade Federal do Rio de Janeiro";"153119";"PREFEITURA DA UNIVERSIDADE DA UFRJ";"12013";"1200460500014201200287";"OBRAS CIVIS DE EDIFICACOES PREDIAIS";"AZULEJO BRANCO 20X20CM 1º LINHA, JUNTA A PRUMO ASSENTADO COM EMBOÇO/COLA";"41";"1762,50"
"26245";"Universidade Federal do Rio de Janeiro";"153119";"PREFEITURA DA UNIVERSIDADE DA UFRJ";"12013";"1200460500014201200246";"OBRAS CIVIS DE EDIFICACOES PREDIAIS";"ASSENTAMENTO DE PISO PORCELANATO POLIDO 30X30CM (PEI-5) - ASSENT. ARG. PRE-FAB RICADA";"165";"25335,70"
"26245";"Universidade Federal do Rio de Janeiro";"153119";"PREFEITURA DA UNIVERSIDADE DA UFRJ";"12013";"1200460500014201200067";"OBRAS CIVIS DE EDIFICACOES PREDIAIS";"ARGAMASSA RÍGIDA DE CIMENTO/AREIA E IMPERMEABILIZANTE APLICAÇÃO DE 2 DEMAOS DE  IMPERMEABILIZANTE POR CRISTALIZACAO DA TEXAS, DENVER, REAX, VIAPOL OU SIMILAR";"770";"30954,00"
"26245";"Universidade Federal do Rio de Janeiro";"153119";"PREFEITURA DA UNIVERSIDADE DA UFRJ";"12013";"1200460500014201200040";"OBRAS CIVIS DE EDIFICACOES PREDIAIS";"ESCAVACAO MANUAL DE VALA EM MATERIAL DE 1A CATEGORIA (AREIA, ARGILA OU PICARRA ), ATÉ 1.5M DE PROFUNDIDADE, EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"74";"2749,10"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343024";"CENTRO CULTURAL SITIO ROBERTO BURLE MARX-RJ";"12013";"3430240500003201300001";"ESTUDOS E PROJETOS DE INSTALACAO ELETRICA";"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM ENGENHARIA ELÉTRICA PARA A ELABORAÇÃ O DE PROJETO EXECUTIVO DE CORREÇÃO E MODERNIZAÇÃO DAS INSTALAÇÕES ELÉTRICAS DO  SÍTIO ROBERTO BURLE MARX - SRBM";"1";"40900,00"
"52121";"Comando do Exército";"160411";"7 BATALHAO DE INFANTARIA BLINDADO";"12013";"1604110700015201200001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"";"1";"900000,00"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343035";"SUPERINTENDENCIA DO IPHAN EM ALAGOAS,IPHAN-AL";"12013";"3430350700002201300001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ÁGUA ENCA NADA E ESGOTO PARA A CASA DO PATRIMÔNIO DE PENEDO/AL.";"1";"781,20"
"20101";"Presidência da República";"110574";"SECRETARIA DE IMPRENSA/SECOM/PR";"12013";"1105740600001201300001";"RADIODIFUSAO";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE RADIODIFU SÃO PARA CAPTAÇÃO, GRAVAÇÃO E DISTRIBUIÇÃO DE CONTEÚDOS DE AÚDIO E VÍDEOS, DIS PONIBILIZAÇÃO DE SINAL EM SEGMENTO ESPACIAL (SATÉLITE), E COORDENAÇÃO TÉCNICA PARA ACOMPANHAMENTO DA MONTAGEM E ESTRUTURAÇÃO DO CENTRO ABERTO DE MÍDIA DO PO DER EXECUTIVO FEDERAL NA COPA DAS CONFEDERAÇÕES.";"1";"934556,00"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343033";"SUPERINTENDENCIA DO IPHAN NO E.SANTO,IPHAN-ES";"12013";"3430330600010201300001";"ORGANIZACAO DE CONGRESSO, SIMPOSIO, CONFERENCIA E EXPOSICAO";"CONTRATAÇÃO DO SERVIÇO DE COORDENAÇÃO DO PROGRAMA DE EDUCAÇÃO PATRIMONIAL 'VIT ÓRIA: PATRIMONIO EM CORES'.";"1";"7980,00"
"52121";"Comando do Exército";"160191";"CENTRO PREPARACAO OFICIAIS RESERVA/RECIFE";"12013";"1601910700003201300001";"PUBLICACAO, IMPRESSAO DE JORNAL / REVISTA / LIVRO";"PUBLICAÇÃO DE MATÉRIA EM JORNAL.";"1";"1000,00"
"52121";"Comando do Exército";"160232";"13 BATALHAO DE INFANTARIA BLINDADO";"12013";"0";"Inválido";"Inválido";"60";"1038,00"
"26236";"Universidade Federal Fluminense";"153056";"UNIVERSIDADE FEDERAL FLUMINENSE";"12013";"1530560600011201300001";"MANUTENCAO / REFORMA PREDIAL";"CONTRATAÇÃO. EM CARÁTER EMERGENCIAL, DE PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE M ANUTENÇÃO PREDIAL CORRETIVA OU PREVENTIVA, COM SUPERVISÃO DE EXECUÇÃO E ASSESS ORAMENTO TÉCNICO ESPECIALIZADO, MEDIANTE CESSÃO DE MÃO DE OBRA, EM IMÓVEIS E D EPENDÊNCIAS DAS UNIDADES DA UNIVERSIDADE FEDERAL FLUMINENSE SITUADAS NO INTERI OR DO ESTADO DO RIO DE JANEIRO.";"3";"396115,00"
"26408";"Instituto Federal do Maranhão";"158289";"INST.FED.DO MARANHAO/CAMPUS ZE DOCA";"12013";"1582890700003201300001";"DIVULGACAO ESCRITA";"DIVULGAÇÃO DE EDITAIS DE CONCORRÊNCIAS E PREGÕES REGISTRO DE PREÇO CONFORME LE I 8.666/93 E LEI 10.520/2002 PELA EMPRESA BRASIL DE COMUNICAÇÃO.";"1";"20000,00"
"52121";"Comando do Exército";"160255";"1 BATALHAO DE POLICIA DO EXERCITO";"12013";"1602550600033201300001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"PRESTAÇÃO DE SERVIÇO DE LOCAÇÃO DE 01 (UM) APARELHO MULTIFUNCIONAL, PELO PERÍO DO DE 01(UM) ANO, PARA IMPRESSÃO, CÓPIA E DIGITALIZAÇÃO DE DOCUMENTOS PRETO E BRANCO, COM 6.000 (SEIS) MIL CÓPIAS/ IMPRESSÕES AO MÊS, COM CONEXÕES PARA REDE S E USB, INCLUSO ASSISTÊNCIA TÉCNICA PREVENTIVA E CORRETIVA, COM REPOSIÇÃO DE PEÇAS E TONER, EXCLUSO FORNECIMENTO DE PAPEL.";"12";"7920,00"
"26238";"Universidade Federal de Minas Gerais";"153272";"PRO-REITORIA DE EXTENSAO/UFMG";"12013";"1532720600134201300001";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO";"CONTRATAÇÃO DA FUNDAÇÃO DE DESENVOLVIMENTO DE PESQUISA PARA DAR APOIO AO PROJE TO 45ºFETIVAL DE INVERNO. O BEM COMUM.";"1";"500000,00"
"26428";"Instituto Federal de Brasília";"158501";"IFB - CAMPUS PLANALTINA";"12013";"1585010700004201300001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA DE ALTA TENSÃO NECESSÁRIA AO FUNCIONAMENTO DA S INSTALAÇÕES, PERTENCENTES AO GRUPO A, DO CAMPUS PLANALTINA.";"1";"290921,40"
"26426";"Instituto Federal do Amapá";"158160";"INST.FED.DO AMAPA - CAMPUS LARANJAL JARI.";"12013";"1581600700005201300001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÃO DE ATOS OFICIAIS DO IFAP-CAMPUS LARANJAL DO JARI.";"1";"12148,00"
"52131";"Comando da Marinha";"731050";"BATALHAO NAVAL";"12013";"0";"Não se aplica";"Não se aplica";"1";"8039,40"
"26431";"Instituto Federal do Piauí";"158356";"INST. FED. PIAUI/CAMPUS PICOS";"12013";"1583560500001201200001";"PRESTACAO DE SERVICO DE REPROGRAFIA ENVOLVENDO EQUIPAMENTO /OPERACAO/SUPRIMENTOS - REPRODUCAO COR PRETA";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇO DE REPROGRAFIA COM A LOCAÇÃO DE MÁQUINA FO TOCOPIADORA, PARA O CAMPUS PICOS COM ASSISTÊNCIA TÉCNICA TOTAL, PEÇAS, ESTABIL IZADOR E 1(UM) OPERADOR PARA A MÁQUINA FOTOCOPIADORA. EXCETO FORNECIMENTO DE S UPRIMENTOS (PAPEL, TONER, CILINDRO, GRAMPO E DEMAIS CONSUMÍVEIS QUE FICARÃO PO R CONTA DO CONTRATANTE.  ESTIMATIVA DE 30.000 (TRINTA MIL) CÓPIAS POR MÊS E UT ILIZAÇÃO DE MÁQUINA SIMPLES COM CAPACIDADE MÍNIMA DE 50PPM (PÁGINAS POR MINUTO ) CÓPIAS EM FORMATO A4 E A3, AMPLIAÇÃO DE A4 PARA A3. PERÍDO DE 12 MESES.";"360000";"38000,00"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"36698,40"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"12232,80"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"2737,40"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"6116,40"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"35809,20"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"9179,60"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"1234,30"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"35015,40"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"8625,60"
"30108";"Departamento de Polícia Federal";"200370";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SC";"12013";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"36";"17233,90"
