"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"402020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012021";"16/09/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA CONTRATUAL"
"412020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012021";"24/02/2021";"Objetivo: RETIFICA«√O DA CL¡USULA QUARTA DO CONTRATO ORIGINAL"
"422020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"16/11/2020";"Objetivo: RETIFICACAO DA CLAUSULA OITAVA DO CONTRATO ORIGINAL."
"422020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022020";"22/02/2021";"Objetivo: RETIFICA«√O DA CL¡USULA QUARTA DO CONTRATO ORIGINAL"
"422020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"16/11/2020";"Objeto: Retificacao da Clausula Oitava do Contrato original."
"152020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012021";"20/10/2021";"Objetivo: PRORROGAR A VIG NCIA CONTRATUAL POR 06 (SEIS) MESES."
"182020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"26/10/2021";"Objetivo: PRORROGAR A VIG NCIA DO CONTRATO N∫18/2020, REFERENTE AO SERVI«O DE AUXILIAR DE ESCRIT”RIO NA AGU EM S√O JOS… DOS CAMPOS, POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO ¿ REPACTUA«√O 2021"
"182020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022022";"17/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 18/2020, REFERENTE AOS SERVI«OS DE AUXILIAR DE ESCRIT”RIO PARA A AGU EM S√O JOS… DOS CAMPOS, POR 3 (TR S) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 04/11/2022 A 03/02/2023, NOS TERMOS DO ART. 57, II, DA LEI N∫ 8.666, DE 1993"
"5382019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110120";"AGENCIA BRASILEIRA DE INTELIGENCIA";"12020";"04/11/2020";"InformaÁ„o protegida por sigilo nos termos da legislaÁ„o vigente"
"82020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012021";"16/08/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA"
