"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"22017";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113219";"UNIDADE REGIONAL DE PORTO ALEGRE - ANAC";"0000000000000001∫";"PUBLICIZAR AS NOVAS TARIFAS DE ENERGIA ELÈTRICA, A PARTIR DE 21/12/2017, CONFORME O ANEXO NOVA TABELA DE TARIFAS DO GRUPO A - SEI N∫ 1403271, BEM COMO MAJORAR O VALOR ESTIMADO DO CONTRATO EM R$ 4.809,75 (QUATRO MIL, OITOCENTOS E NOVE REAIS E SETENTA E CINCO CENTAVOS), REFERENTE AO PERÌODO DE 01/01/2                                                          018 A 29/05/2018.";"4809,70";"07/02/2018";"Encerrado"
"62017";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193117";"IBAMA - SUPERINTENDENCIA ESTADUAL/PI";"00000000000012017";"CONCESS„O DE REPACTUAÁ„O. REAJUSTE DE VALORES, CONFORME CCT 2017.";"24542,40";"20/12/2017";"Encerrado"
"22017";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2018";"Reajuste do valor da locaÁ„o pelo IGP-M/FGV, apÛs 12 meses de contrataÁ„o.";"1794,00";"11/06/2018";"Encerrado"
"122017";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130069";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000002/2018";"Por forÁa da convenÁ„o coletiva de trabalho da categoria, sob n∫ MA000160/2                                                 017, celebrado 25/07/2017.";"9682,00";"04/01/2018";"Encerrado"
"12017";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130074";"SUPERINT.FEDERAL DE ACRIC.PECUARIA E ABASTEC.";"000000000001/2017";"O Sr.Superintendente Federal de Agricultura no RS - Ordenador de Despesas,em exercÌcio, DETERMINA: O apostilamento ao contrato 01/2017, reajuste c/base no IGP-DI (FGV),c/percentual de 2,7120200%, relativo ao perÌodo de maio/2016 ‡ Abril/2017, o valor mensal de R$ 57,77.Assim sendo o valor mensal se                                                         r· de R$ 2.187,88.";"693,20";"08/06/2017";"Encerrado"
"72017";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240101";"MCT-COORD. GERAL DE RECURSOS LOGÕSTICOS/DF";"000000000001/2018";"RepactuaÁ„o CCT 2018/2018.";"163806,00";"15/02/2018";"Encerrado"
"72017";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240101";"MCT-COORD. GERAL DE RECURSOS LOGÕSTICOS/DF";"000000000002/2018";"TENDO EM VISTA O QUE CONSTA DO PROCESSO N∫ 01250.007491/2017-97, A COORDENAÁ„O-GERAL DE RECURSOS LOGÌSTICOS, POR ESTE TERMO, RETIFICA O VALOR GLOBAL DO CONTRATO EM COMENTO, REPACTUADO POR MEIO DO TERMO DE APOSTILAMENTO N∫ 01/2018, O QUAL, DESSA FORMA, PASSAR· DE R$ 4.564.795,69 PARA R$ 4.566.013,37,                             COM EFEITOS A PARTIR DE 01 DE JANEIRO DE 2018.";"1217,60";"20/03/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170032";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - PI";"000000000001/2017";"RepactuaÁ„o";"64549,60";"01/12/2017";"Encerrado"
"12017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000001/2018";"INFORMA AS NOTAS DE EMPENHO QUE IR„O CUSTEAR A PRESENTE CONTRATAÁ„O NO EXER                                                  CÌCIO FINANCEIRO DE 2018.";"0,00";"20/03/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000001/2018";"INFORMA AS NOTAS DE EMPENHO QUE IR„O CUSTEAR A PRESENTE CONTRATAÁ„O NO EXER                                                   CÌCIO FIANCEIRO DE 2018.";"0,00";"26/03/2018";"Encerrado"
